Product Name,Category,Total Qty,Wishlists,Buy Price,Sell Price,URL,Barcode,Manufacturer SKU,ASIN,MSRP,Brand,Weight,Description,Max Qty,Domestic Only,Tax Exempt
Sunbird's Invocation - Foil - Prerelease Promo,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunbirds_invocation__foil__prerelease_promo/1545673,,,B07J2W2Q28,0.00,"",0.005,"",4,,false
Sunpetal Grove - Foil - Prerelease Promo,Ixalan,1,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sunpetal_grove__foil__prerelease_promo/1545683,"","",B07J2SF42B,0.00,"",0.005,"",4,false,false
Tilonalli's Skinshifter - Foil - Prerelease Promo,Ixalan,2,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/tilonallis_skinshifter__foil__prerelease_promo/1545693,,,B07J2SXF8Y,0.00,"",0.005,"",4,,false
Vanquisher's Banner - Foil - Prerelease Promo,Ixalan,0,0,0.00,14.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vanquishers_banner__foil__prerelease_promo/1545703,,,B07J2VQKP4,0.00,"",0.005,"",4,,false
Verdant Sun's Avatar - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/verdant_suns_avatar__foil__prerelease_promo/1545713,,,B07J2TQY6P,0.00,"",0.005,"",4,,false
Vraska's Contempt - Foil - Prerelease Promo,Ixalan,0,0,0.00,11.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vraskas_contempt__foil__prerelease_promo/1545723,,,B07J2VD3L2,0.00,"",0.005,"",4,,false
Waker of the Wilds - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/waker_of_the_wilds__foil__prerelease_promo/1545733,,,B07J2WJCS5,0.00,"",0.005,"",4,,false
Old-Growth Dryads - Foil - Prerelease Promo,Ixalan,1,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/oldgrowth_dryads__foil__prerelease_promo/1545743,,,B07J2Q2FF1,0.00,"",0.005,"",4,,false
Treasure Map // Treasure Cove - Foil - Prerelease Promo,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/treasure_map__treasure_cove__foil__prerelease_promo/1545753,,,B07J2SP1VY,0.00,"",0.005,"",4,,false
Conqueror's Galleon // Conqueror's Foothold - Foil - Prerelease Promo,Ixalan,2,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/conquerors_galleon__conquerors_foothold__foil__prerelease_promo/1545763,,,B07J2T82PM,0.00,"",0.005,"",4,,false
Primal Amulet // Primal Wellspring - Foil - Prerelease Promo,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/primal_amulet__primal_wellspring__foil__prerelease_promo/1545773,,,B07J2SYW2Q,0.00,"",0.005,"",4,,false
Regisaur Alpha - Foil - Prerelease Promo,Ixalan,0,0,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/regisaur_alpha__foil__prerelease_promo/1545783,,,B07J2VWY4R,0.00,"",0.005,"",4,,false
Sanctum Seeker - Foil - Prerelease Promo,Ixalan,1,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/sanctum_seeker__foil__prerelease_promo/1545793,,,B07J2SJC9B,0.00,"",0.005,"",4,,false
Thaumatic Compass // Spires of Orazca  - Foil - Prerelease Promo,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thaumatic_compass__spires_of_orazca__foil__prerelease_promo/1545803,,,B07J2Q1XS3,0.00,"",0.005,"",4,,false
Arguel's Blood Fast // Temple of Aclazotz - Foil - Prerelease Promo,Ixalan,1,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/arguels_blood_fast__temple_of_aclazotz__foil__prerelease_promo/1545813,,,B07J2VCHH1,0.00,"",0.005,"",4,,false
Fell Flagship - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/fell_flagship__foil__prerelease_promo/1545823,,,B07J2TB6HP,0.00,"",0.005,"",4,,false
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun  - Foil - Prerelease Promo",Ixalan,0,0,0.00,24.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/growing_rites_of_itlimoc__itlimoc_cradle_of_the_sun__foil__prerelease_promo/1545833,,,B07J2TPYC2,0.00,"",0.005,"",4,,false
Rampaging Ferocidon - Foil - Prerelease Promo,Ixalan,5,0,0.00,11.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/rampaging_ferocidon__foil__prerelease_promo/1545843,,,B07J2TB8NX,0.00,"",0.005,"",4,,false
Dowsing Dagger // Lost Vale - Foil - Prerelease Promo,Ixalan,0,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dowsing_dagger__lost_vale__foil__prerelease_promo/1545853,,,B07J2W8S4V,0.00,"",0.005,"",4,,false
"Search for Azcanta // Azcanta, the Sunken Ruin - Foil - Prerelease Promo",Ixalan,0,0,0.00,49.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/search_for_azcanta__azcanta_the_sunken_ruin__foil__prerelease_promo/1545863,,,B07J2ST5SQ,0.00,"",0.005,"",4,,false
Spell Swindle - Foil - Prerelease Promo,Ixalan,0,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/spell_swindle__foil__prerelease_promo/1545873,,,B07J2SZTSD,0.00,"",0.005,"",4,,false
"Legion's Landing // Adanto, the First Fort - Foil - Prerelease Promo",Ixalan,2,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/legions_landing__adanto_the_first_fort__foil__prerelease_promo/1545883,,,B07J2QSLW4,0.00,"",0.005,"",4,,false
Captivating Crew - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/captivating_crew__foil__prerelease_promo/1545893,,,B07J2TMHXW,0.00,"",0.005,"",4,,false
Shadowed Caravel - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/shadowed_caravel__foil__prerelease_promo/1545903,,,B07J2TQ7B1,0.00,"",0.005,"",4,,false
Fleet Swallower - Foil - Prerelease Promo,Ixalan,1,0,0.00,1.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/fleet_swallower__foil__prerelease_promo/1545913,,,B07J2VJHTF,0.00,"",0.005,"",4,,false
Deathgorge Scavenger - Foil - Prerelease Promo,Ixalan,0,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/deathgorge_scavenger__foil__prerelease_promo/1545923,,,B07J2VYNJ2,0.00,"",0.005,"",4,,false
Repeating Barrage - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/repeating_barrage__foil__prerelease_promo/1545933,,,B07J2STNF9,0.00,"",0.005,"",4,,false
Vance's Blasting Cannons // Spitfire Bastion - Foil - Prerelease Promo,Ixalan,1,0,0.00,2.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vances_blasting_cannons__spitfire_bastion__foil__prerelease_promo/1545943,,,B07J2S5B2H,0.00,"",0.005,"",4,,false
Sword-Point Diplomacy - Foil - Prerelease Promo,Ixalan,0,0,0.00,1.49,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/swordpoint_diplomacy__foil__prerelease_promo/1545953,,,B07J2SNMZ8,0.00,"",0.005,"",4,,false
Burning Sun's Avatar - Buy-A-Box Promo,Ixalan,49,0,0.00,0.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/burning_suns_avatar__buyabox_promo/1548853,,"",B07GD9TLK4,0.00,"",0.005,"",,,false
"Legion's Landing // Adanto, the First Fort - Treasure Chest Promo",Ixalan,1,0,0.00,14.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/legions_landing__adanto_the_first_fort__treasure_chest_promo/1559053,,,B07GD8XM9Y,0.00,"",0.005,"",,,false
"Search for Azcanta // Azcanta, the Sunken Ruin - Treasure Chest Promo",Ixalan,0,0,0.00,79.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/search_for_azcanta__azcanta_the_sunken_ruin__treasure_chest_promo/1559063,,,B07GD7ZN6X,0.00,"",0.005,"",,,false
Arguel's Blood Fast // Temple of Aclazotz - Treasure Chest Promo,Ixalan,0,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/arguels_blood_fast__temple_of_aclazotz__treasure_chest_promo/1559073,,,B07GD7ZTRF,0.00,"",0.005,"",,,false
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun - Treasure Chest Promo",Ixalan,1,0,0.00,39.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/growing_rites_of_itlimoc__itlimoc_cradle_of_the_sun__treasure_chest_promo/1559083,,,B07GD9DR74,0.00,"",0.005,"",,,false
Conqueror's Galleon // Conqueror's Foothold - Treasure Chest Promo,Ixalan,5,0,0.00,3.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/conquerors_galleon__conquerors_foothold__treasure_chest_promo/1559093,,,B07GD9GSW8,0.00,"",0.005,"",,,false
Vance's Blasting Cannons // Spitfire Bastion - Treasure Chest Promo,Ixalan,4,0,0.00,4.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/vances_blasting_cannons__spitfire_bastion__treasure_chest_promo/1559103,,,B07GD83XSD,0.00,"",0.005,"",,,false
Dowsing Dagger // Lost Vale - Treasure Chest Promo,Ixalan,2,0,0.00,7.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/dowsing_dagger__lost_vale__treasure_chest_promo/1559113,,,B07GDB7XKV,0.00,"",0.005,"",,,false
Primal Amulet // Primal Wellspring - Treasure Chest Promo,Ixalan,0,0,0.00,19.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/primal_amulet__primal_wellspring__treasure_chest_promo/1559123,,,B07GD6GVDL,0.00,"",0.005,"",,,false
Thaumatic Compass // Spires of Orazca - Treasure Chest Promo,Ixalan,0,0,0.00,14.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/thaumatic_compass__spires_of_orazca__treasure_chest_promo/1559133,,,B07GD6GPJ8,0.00,"",0.005,"",,,false
Treasure Map // Treasure Cove - Treasure Chest Promo,Ixalan,0,0,0.00,14.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/treasure_map__treasure_cove__treasure_chest_promo/1559143,,,B07GD9SB9P,0.00,"",0.005,"",,,false
"Jace, Cunning Castaway - Foil - SDCC 2018 Exclusive",Ixalan,0,0,0.00,49.99,http://expeditionjeux.com/catalog/cartes_individuelles_magic-ixalan_block-ixalan/jace_cunning_castaway__foil__sdcc_2018_exclusive/2066524,,"",B07FMKFLC5,0.00,"",0.005,"",,,false
